n_A,n_B,n_matched,z_S,p_S,STR,Max_episode,T_overlap,timeline_csv,pair_id,file_a,file_b,condition
252,181,169,-0.6367161544878723,0.812018798120188,0.0228050171037628,4.0,175.39999999999998,out_grid_visible_d0.5/0.5_pair_20170706_01_02_01_timeline.csv,20170706_01_02_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_01_02_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_01_02_01_B.csv,visible_pair_Human
244,192,178,0.8505382287419322,0.2605739426057394,0.0,0.0,174.6,out_grid_visible_d0.5/0.5_pair_20170706_01_02_02_timeline.csv,20170706_01_02_02,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_01_02_02_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_01_02_02_B.csv,visible_pair_Human
233,167,149,-0.6109904004764285,0.7716228377162284,0.0,0.0,174.5,out_grid_visible_d0.5/0.5_pair_20170706_01_02_03_timeline.csv,20170706_01_02_03,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_01_02_03_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_01_02_03_B.csv,visible_pair_Human
224,226,187,0.5131829931653255,0.3463653634636536,0.0,0.0,173.79999999999998,out_grid_visible_d0.5/0.5_pair_20170706_03_04_01_timeline.csv,20170706_03_04_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_03_04_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_03_04_01_B.csv,visible_pair_Human
228,230,191,1.0016463365986723,0.1857814218578142,0.0,0.0,174.20000000000002,out_grid_visible_d0.5/0.5_pair_20170706_03_04_02_timeline.csv,20170706_03_04_02,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_03_04_02_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_03_04_02_B.csv,visible_pair_Human
232,259,202,-0.212985013403005,0.6271372862713729,0.0173210161662817,3.0,173.20000000000002,out_grid_visible_d0.5/0.5_pair_20170706_03_04_03_timeline.csv,20170706_03_04_03,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_03_04_03_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_03_04_03_B.csv,visible_pair_Human
204,194,154,0.5816561718180172,0.3360663933606639,0.028604118993135,5.0,174.8,out_grid_visible_d0.5/0.5_pair_20170706_05_06_01_timeline.csv,20170706_05_06_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_05_06_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_05_06_01_B.csv,visible_pair_Human
228,219,177,-0.3257741968703466,0.6911308869113089,0.0,0.0,175.3,out_grid_visible_d0.5/0.5_pair_20170706_05_06_02_timeline.csv,20170706_05_06_02,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_05_06_02_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_05_06_02_B.csv,visible_pair_Human
236,213,171,-0.972364992299792,0.8824117588241176,0.0,0.0,175.7,out_grid_visible_d0.5/0.5_pair_20170706_05_06_03_timeline.csv,20170706_05_06_03,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_05_06_03_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_05_06_03_B.csv,visible_pair_Human
163,193,139,1.7172791044345077,0.0621937806219378,0.0290191526407428,5.0,172.29999999999998,out_grid_visible_d0.5/0.5_pair_20170706_11_12_01_timeline.csv,20170706_11_12_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_11_12_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_11_12_01_B.csv,visible_pair_Human
