n_A,n_B,n_matched,z_S,p_S,STR,Max_episode,T_overlap,timeline_csv,pair_id,file_a,file_b,condition
252,181,174,-2.17679372689073,0.9911008899110088,0.0171037628278221,3.0,175.39999999999998,out_grid_visible_d1.0/1.0_pair_20170706_01_02_01_timeline.csv,20170706_01_02_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_01_02_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_01_02_01_B.csv,visible_pair_Human
244,192,185,0.1963465574897763,0.5156484351564844,0.0,0.0,174.6,out_grid_visible_d1.0/1.0_pair_20170706_01_02_02_timeline.csv,20170706_01_02_02,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_01_02_02_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_01_02_02_B.csv,visible_pair_Human
233,167,158,-0.1583465321724599,0.6596340365963403,0.0171919770773638,3.0,174.5,out_grid_visible_d1.0/1.0_pair_20170706_01_02_03_timeline.csv,20170706_01_02_03,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_01_02_03_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_01_02_03_B.csv,visible_pair_Human
224,226,197,0.3354963245817725,0.4055594440555944,0.0,0.0,173.79999999999998,out_grid_visible_d1.0/1.0_pair_20170706_03_04_01_timeline.csv,20170706_03_04_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_03_04_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_03_04_01_B.csv,visible_pair_Human
228,230,196,-0.685898036652032,0.8149185081491851,0.0,0.0,174.20000000000002,out_grid_visible_d1.0/1.0_pair_20170706_03_04_02_timeline.csv,20170706_03_04_02,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_03_04_02_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_03_04_02_B.csv,visible_pair_Human
232,259,212,-0.9124360338627988,0.8713128687131287,0.0173210161662817,3.0,173.20000000000002,out_grid_visible_d1.0/1.0_pair_20170706_03_04_03_timeline.csv,20170706_03_04_03,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_03_04_03_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_03_04_03_B.csv,visible_pair_Human
204,194,168,1.335777418518974,0.1246875312468753,0.0,0.0,174.8,out_grid_visible_d1.0/1.0_pair_20170706_05_06_01_timeline.csv,20170706_05_06_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_05_06_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_05_06_01_B.csv,visible_pair_Human
228,219,190,-0.51861011970179,0.7659234076592341,0.0,0.0,175.3,out_grid_visible_d1.0/1.0_pair_20170706_05_06_02_timeline.csv,20170706_05_06_02,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_05_06_02_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_05_06_02_B.csv,visible_pair_Human
236,213,182,-1.621024414426982,0.9604039596040396,0.0,0.0,175.7,out_grid_visible_d1.0/1.0_pair_20170706_05_06_03_timeline.csv,20170706_05_06_03,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_05_06_03_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_05_06_03_B.csv,visible_pair_Human
163,193,150,2.3435882187832444,0.0157984201579842,0.0348229831688914,3.0,172.29999999999998,out_grid_visible_d1.0/1.0_pair_20170706_11_12_01_timeline.csv,20170706_11_12_01,../annotation_raw_data_chewonly/visible_pair_Human/A/20170706_11_12_01_A.csv,../annotation_raw_data_chewonly/visible_pair_Human/B/20170706_11_12_01_B.csv,visible_pair_Human
